label,gt,text,group
1,1,"Cycling: Freire wins sixth stage in Spain . CASTELLON, France : Spain #39;s Oscar Freire won the sixth stage of the Tour of Spain, a 157km run between Benicarlo and here, while US Postal rider Manuel Beltran, also of Spain, stayed in the overall lead.",6
0,3,"Repairs to shuttle hole not possible in orbit: NASA . CAPE CANAVERAL, FLA. - Astronauts in space will not be able to repair a hole the size of the one that doomed the space shuttle Columbia, NASA officials say.",0
3,3,"Playboy Posts Unused Google Excerpt to Web Site .  SAN FRANCISCO (Reuters) - Playboy magazine on Tuesday  posted to its Web site an unpublished portion from its  interview with Google's founders, which raised regulatory  eyebrows not for what it revealed, but for its timing -- just  before the Internet search engine's much-anticipated initial  public offering.",5
1,1,"Arsenal extends win streak . Arsenal stretched its record unbeaten string in the Premier League to 45 games, Freddie Ljungberg #39;s two second-half goals -- and another from Jose Antonio Reyes -- making the difference in yesterday #39;s 3-0 victory at Fulham.",6
1,1,"Braves rally, win division title . Let the champagne flow. A Braves team that will forever be known for its resilient spirit captured its 13th consecutive division title in fitting fashion on Friday, with a dramatic comeback victory.",6
2,2,"Betting Against Bombay . If the home-furnishings retailer can't get things right by the holidays, look out below.",5
1,0,"NHL to Lock Out Players Thursday . NEW YORK - The NHL will lock out its players Thursday, starting a work stoppage that threatens to keep the sport off the ice for the entire 2004-05 season.    The long-expected decision was confirmed by NHL owners Wednesday following a meeting in New York...",0
0,0,MOFA says cross-strait issue misinterpreted . Minister of Foreign Affairs Mark Chen () yesterday blamed the uneven levels of democratization in Singapore and Taiwan for Prime Minister Lee Hsien Loong #39;s () refusal on Sunday to support Taiwan if it provoked cross-strait conflict over ,6
1,1,Utes D coordinator has two offers . SALT LAKE CITY -- Defensive coordinator Kyle Whittingham is deciding whether to stay at University of Utah and accept its head coaching job or take a rival offer from Brigham Young University.,6
3,3,"Product Review: Nokia 6820 Wireless Messaging Handset (NewsFactor) . NewsFactor - The Nokia (NYSE: NOK) 6820 is an ergonomically pleasing handheld device that integrates short text, multimedia and \instant messaging capabilities with all of the features and functions that one normally would expect to find in a dedicated GSM/GPRS cellular phone.",6
0,0,"Najaf Fighting Flares; Sadr Forces Hold Shrine . Description: US forces clash again in Najaf with fighters loyal to Shiite cleric Muqtada al-Sadr. Efforts by the Iraqi government to reach a disarmament deal with Sadr are at an impasse, and his forces continue to hold the Imam Ali shrine.",6
2,2,"ARM falls 18 on US deal . Chip designer ARM Holdings yesterday made its biggest ever acquisition, buying US rival Artisan Components for \$913m (502m). But investors balked at the high price and sent its shares crashing more than 18.",6
1,0,Latham to be released from hospital . Mr Latham is due to leave St Vincent #39;s hospital in Sydney after being treated for pancreatitis. Mr Latham says he is feeling much better and expects to be back at work next week. ,3
2,3,"IBM Settles Some Pension Suit Issues . International Business Machines Corp. said Wednesday it had agreed to settle most of the issues in a suit over changes in its pension plans on terms that allow the company to continue to appeal a key question while capping its liability at \$1.7 billion. &lt;BR&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",0
2,3,"UK ITunes Prices Questioned . LONDON -- Apple Computer #39;s three-month-old European iTunes service came under attack Wednesday from Britain #39;s Consumers #39; Association, which asked the Office of Fair Trading, a business watchdog, to investigate why the service #39;s prices are higher than ",3
0,2,HHS Orders Avian Flu Vaccine from Aventis .  WASHINGTON (Reuters) - The U.S. Health and Human Services  Department said on Tuesday it had ordered 2 million doses of  avian influenza vaccine from Aventis Pasteur Inc.,0
1,1,Holmes given Olympic honour . Double gold medallist Kelly Holmes will carry GB flag at Athens closing ceremony.,6
2,2,"August Chip Sales Growth Slows on High Inventory . Global semiconductor sales growth slowed to 1 percent in August as electronics makers reacted to growing inventories in Asia by limiting orders of chips, an industry trade group said on Thursday.",5
2,2,"Progress Energy Cuts Earnings Outlook Because Of Hurricanes . RALEIGH, NC -- Progress Energy says it will take nearly \$300 million to restore downed electrical lines, splintered utility poles and blasted transformers in hurricane-ravaged Florida.",5
2,3,"RealNetworks ends its half-off online music sale . They didnt make this announcement with quite as much fanfare as when they cut their price per download at their online music store to just 49 cents, but RealNetworks is ending that half-price Freedom of Choice promotion theyve been running for ",0
2,2,"Kodak buying National Semi #39;s image sensor business . Eastman Kodak Co. says it #39;s agreed to buy the Imaging business of National Semiconductor Corp., which develops and manufactures complimentary metal oxide semiconductor image sensor devices.",5
2,2,"Australia #39;s S amp;P/ASX 200 Index Heads for Record; Foodland Rises . Australia #39;s S amp;P/ASX 200 Index advanced for a third day and was heading for a record close. Foodland Associated Ltd. rose after full-year earnings climbed 19 percent, helped by one-time gains.",6
2,2,"Bank stocks climb on earnings reports . Investment bank stocks rose Tuesday after Goldman Sachs and Lehman Bros. reported surprisingly strong third-quarter results, indicating that sluggish market conditions this summer did not dent Wall Street earnings.",6
1,1,Browns #39; Suggs Doubtful Against Ravens . Cleveland Browns running back Lee Suggs did not practice today and is listed as doubtful for Sunday #39;s season opener against the Baltimore Ravens.,6
1,1,Wales boost for Earnshaw . Mark Hughes says Robert Earnshaw #39;s move to Premiership club West Brom has improved the striker #39;s chances of being in Wales #39; starting line-up.,6
1,1,"Schumacher  #39;will race on #39; . Michael Schumacher has no plans to retire after winning his seventh world title, says Ferrari boss Jean Todt. The 35-year-old German clinched his fifth-straight championship after finishing second behind McLaren #39;s Kimi Raikkonen in the Belgian Grand Prix.",6
0,2,City manager says she #39;ll meet with opponents . SAN ANTONIO - City Manager Terry Brechtel shunned demands for her resignation Thursday and vowed to fight for her job by meeting with the elected officials who want to oust her.,1
2,2,Bank of America bases unit in Hub . Bank of America Corp. confirmed yesterday it will locate its wealth management division in Boston and said it will move about 100 high-level jobs here.,5
3,3,"First Look: LCD Adds a Dimension to the Desktop . Sharp's LL-151-3D offers stereoscopic mode for viewing 3D models, but it'll cost you.",5
3,3," #39;A jaw grown in the shoulder #39; . A man who lost his jawbone to cancer has enjoyed his first solid meal in nine years after having a new bone grown under his shoulder blade and then transplanted to his face, reports The Times, London.",6
2,2,BA sells Qantas stake to pay debt . British Airways is selling off its 18.25 per cent stake in Australian flag carrier Qantas to repay off some of its huge debts and build up its cash war chest for new deals in Europe.,6
1,1,"Gold-en ruling on Hamilton . Cyclist Tyler Hamilton, a hill climber extraordinaire, may have conquered his toughest summit Friday when the International Olympic Committee ruled the Marblehead native ",6
2,3,"Baan Founder Launches New Web Services Company . Jan Baan, a name synonymous with one of the great ERP success stories of the 1990s, is back. And he #39;s looking to compete with the likes of SAP AG, his former business nemesis, with a new company.",3
0,0,Cheney: Terrorists Must Be Met With Force (AP) . AP - Vice President Dick Cheney said Saturday the Bush administration is working hard to protect the nation from the gravest threat facing it  #151; the possibility that nuclear weapons will fall into the hands of terrorists.,6
2,2,"Adobe Posts Sharp Rise in Profit . Adobe Systems Inc. on Monday reported a sharp rise in quarterly profit, driven by robust demand for its Photoshop and document-sharing software.",5
0,0,UN nuclear agency meets to discuss Iran . The United States lobbied its allies Monday to have Iran hauled before the UN Security Council over its nuclear program as the world body #39;s atomic watchdog agency considered ,6
2,3,"Google, Overture Trademark Case Moves Forward . A federal judge has let insurer GEICO #39;s lawsuit against the two biggest providers of search-based advertising move forward, setting the stage for closer examination of whether the burgeoning form of online ads breaks trademark laws.",1
