label,gt,text,group
0,0,"Florida Residents Face Hurricane Wreckage . PUNTA GORDA, Fla. - After getting a first look at the widespread damage left behind by Hurricane Charley, Florida residents were faced with the arduous task of sorting through the wreckage, and for some, starting over again...",6
0,0,"Sudan appreciates Chinese supporting stance at Security Council . KHARTOUM, Sep 23, 2004 (SUNA) -- The State Minister for Foreign Affairs, Nagib Al-Khair Abdul-Wahab, photo has expressed appreciation of the Sudanese government and people to the stance of China in support of Sudan in the Security Council.",6
0,0,"35 children die in suicide attacks . A group of Iraqi children had just run across to US troops for sweets at a neighbourhood celebration in Baghdad when the first of three bombs exploded, killing at least 35 youngsters.",6
3,3,Law Fights to Keep Pace With Tech . Federal and industry experts grapple with how to apply CALEA wiretap standards to something that lawmakers didn't anticipate 10 years ago -- voice over IP. Michael Grebb reports from Washington.,6
1,1,Eastman rebuffs Sendra jibe . European middleweight champion Howard Eastman has stepped up his war of words ahead of his fight with Spain #39;s Jorge Sendra on 24 September.,6
0,3,"Frances tears panels from NASA shuttle hangar . NASA managers worried Monday about the prospect of Hurricane Ivan after Hurricane Frances ripped about 1,000 4-by-10-foot aluminum panels off one side of its massive Vehicle Assembly Building, Kennedy Space Center director Jim Kennedy said.",3
0,0,"Israel Presses on With Gaza Offensive . JEBALIYA REFUGEE CAMP, Gaza Strip - More troops poured into the Gaza Strip on Saturday as Israel expanded its offensive to counter Palestinian rocket fire, one of the largest incursions in four years of fighting. Seven Palestinians were killed in new clashes, including four who cut through Gaza's border fence...",6
0,0,Showing Faith in France . Asasma Butt walked up to the entrance of the Lyce Rabelais in northern Paris last Thursday - the first day of school for students across France -he did something she didn #39;t want to do.,6
0,3,"Airport Check-In Via Text Messaging On Cell Phones . Frequent Fliers on Finnair will be get flight info and seat assigments as text messages on their cells. Once they reply, they are checked in.",4
3,3,Next Windows Is Losing Data-Storage Tool (AP) . AP - Microsoft Corp. will drop a much-touted new technology for organizing and storing data when it releases the next version of its Windows operating system as expected in 2006.,6
1,1,"Unranked Hokies look for fast start . LANDOVER, MD. - It #39;s been awhile since Virginia Tech entered a season unranked, with modest expectations. A win over No. 1 Southern California would change perceptions of this year #39;s Hokies in a hurry.",6
0,0,"Kerry Tries to Turn Campaign Against Bush (AP) . AP - Democratic presidential candidate John Kerry, trying to recover from a brass-knuckles campaign against his character, is attempting to steer the election to a referendum on President Bush's leadership.",6
3,2,"Arthritis drug pulled by maker . Before Eileen Burden began taking the popular arthritis drug Vioxx, her joints ached so much she could barely get dressed in the morning.",3
0,0,Riot witness to clarify testimony . India's Supreme Court orders a key Muslim witness to explain why she changed statements in a Gujarat riot case.,6
0,0,"Western Afghan city quiet after bloody clashes . HERAT, Afghanistan: The western Afghan city of Herat has returned to calm following bloody riots over the sacking of the local governor which left at least four people dead and 50 injured.",6
2,2,"Official: Saudis OK with price band hike . Saudi Arabia does not object to OPEC raising the current price band when oil-producing nations meet Sept. 15 and is negotiating the level with other oil-rich Gulf countries, a Saudi oil official said Sunday.",6
3,3,"AMD Delivers New Mobile Processor (NewsFactor) . NewsFactor - AMD (NYSE: AMD) has unveiled a new mobile processor, adding to its portfolio of\chips for notebook PCs and keeping pace with Intel's Centrino offering.",6
1,1,New Blackburn manager Hughes to stay on with Wales for two games . Mark Hughes took over as manager of Blackburn Rovers on Friday but will still lead Wales in its next two World Cup qualifying games.,6
0,2,"Factory, Construction Data Show Growth .  NEW YORK (Reuters) - U.S. factory growth stayed strong in  September, according to reports on Friday, while construction  spending hit a record high in August for a seventh month in a  row, showing the economy's expansion remains solid.",3
3,3,"DoCoMo, Motorola to build FOMA/GSM handset . Increasing NTT DoCoMo #39;s reach outside Japan, the Japanese carrier has partnered with Motorola to build a 3G FOMA phone that also does GSM/GPRS.",6
0,0,Bomb-alert plane resumes US flight . A bomb-alert Olympic Airways plane was back in the air and completing its journey to New York after being diverted to Ireland amid a bomb scare.,6
2,3,"Virgin Enters Online Music Business . Virgin Group Ltd. on Monday launched its online music store, pitting the retailer best known for its music  quot;megastores quot; with tech companies such as Apple Computer Inc.",3
1,1,"Connecticut 29, Pittsburgh 17 . Cornell Brockington rushed for 185 yards and one touchdown Thursday night to lead Connecticut to a 29-17 victory over Pittsburgh, the Huskies #39; first Big East win as a conference member.",6
2,2,"US Home Sales Slow In July . Home sales slowed in the Untied States in July, but experts say they still moved at a healthy pace. Tuesday #39;s report from a business group (the National Association of Realtors) says sales of previously-owned homes dropped 2.9 percent in July.",6
1,1,"NL Wrap: Pujols Boosts Cards, Giants Delight for Bonds .  NEW YORK (Reuters) - Albert Pujols cracked his 40th home  run of the season and reached 100 RBI for the fourth straight  year to help the St Louis Cardinals blank the host Pittsburgh  Pirates 4-0 in the National League Sunday.",5
0,0,"Explosions at Protest Rally in Bangladesh Kill 9 . Several explosions ripped through a Bangladeshi opposition party rally here on Saturday, killing at least 9 people and wounding as ",6
3,3,"Animal shortage 'slows science' . A shortage of laboratory apes and monkeys could be holding back research into new drug treatments and genetics, it is claimed.",5
0,0,"Pyongyang already  #39;weaponized #39; spent nuclear fuel: N. Korean envoy . Astana - New York, September 28 KAZINFORM -- A senior North Korean official claimed at the United Nations Monday that his country has already produced atomic weapons with reprocessed nuclear fuel rods.",6
1,1,"This season #39;s Lakers are Kobe #39;s team to lead .  quot;This is my team to lead, quot; Bryant said Monday, a day before the Lakers open training camp in San Diego.  quot;Shaq was the focal point of the team.",6
0,0,US to fully back Pak chase to catch Bin Laden . The US has said it will fully back any action that Pakistani President Pervez Musharraf takes to capture Osama bin Laden. State Department spokesman Richard Boucher said this at his daily press briefing on ,6
1,1,"No. 1 USC Demolishes Colorado St. 49-0 (AP) . AP - LenDale White got together with some old friends Saturday night. He had a much better time than they did, gaining 123 yards on 14 carries and scoring a career-high three touchdowns to lead No. 1 Southern California to an overpowering 49-0 victory over Colorado State.",6
2,2,Mixed fortunes for fashion chains . Fashion retailers Austin Reed and Ted Baker have reported contrasting fortunes on the High Street. Austin Reed reported interim losses of 2.,6
1,3,"Football action that #39;s worth tackling . For anyone wondering what it might be like to bow in a huddle with Tom Brady, ESPN NFL 2K5 is the game for you. In the game #39;s first-person mode, players can maraud about while viewing the action from behind a face mask.",3
1,1,"Washington needs to stop Notre Dame running game . SOUTH BEND, Ind. Notre Dame tailback Darius Walker couldn #39;t help but smile when asked about playing against Washington #39;s suddenly porous defense.",6
0,3,"China Declares War on Electronic Porn . Even for authoritarian rulers, the decree that plugged-in Chinese must be back on the sexual straight and narrow by Oct. 1 will not become reality easily.",3
2,2,Sony Group Agrees to Buy MGM .  LOS ANGELES/TOKYO (Reuters) - A group headed by Sony Corp.  of America has agreed to buy Hollywood film studio  Metro-Goldwyn-Mayer for about \$2.85 billion in cash to mine  MGM's lucrative library for the booming DVD market.,6
0,0,"Missing Russian helicopter found crashed near Chechnya; 2 crew members killed (Canadian Press) . Canadian Press - ROSTOV-ON-DON, Russia (AP) - Eight Russian soldiers and police were killed by rebels in Chechnya within a 24-hour period, and a military helicopter crashed on a flight out of the region, killing two of the three crew members aboard, officials said.",6
3,3,"HP Set to Launch Latest Push Into Consumer Markets .  SAN FRANCISCO (Reuters) - Hewlett-Packard Co. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=HPQ.N qtype=sym infotype=info qcat=news""&gt;HPQ.N&lt;/A&gt; on  Friday will unveil a range of products including its version of  the iPod digital music player that raises the stakes in a war  between PC and electronics makers for a spot in increasingly  digitized living rooms.",5
